store_id,week_id,price_tropicana_premium_64oz,price_tropicana_premium_96oz,price_florida_natural_64oz,price_tropicana_regular_64oz,price_minute_maid_64oz,price_minute_maid_96oz,price_citrus_hill_64oz,price_tree_fresh_64oz,price_florida_gold_64oz,price_dominicks_64oz,price_dominicks_128oz,is_coupon_promotion,is_feature_ad,profit_per_unit,pct_age_over_60,pct_college_educated,pct_ethnic_population,median_income_log,pct_large_households,pct_working_women,pct_high_value_houses,distance_to_warehouse_store,sales_ratio_vs_warehouse,avg_distance_to_5_competitors,sales_ratio_vs_5_competitors,median_income,has_any_promotion,promotion_type,brand_name,brand_price,income_segment,units_sold,log_sales
45,160,0.0434375,0.0415625,0.0434375,0.03765625,0.03421875,0.036354167,0.03328125,0.03109375,0.02796875,0.02890625,0.0275,0,0.0,29.43,12.89,28.02,8.72,10.74537796,8.37,46.41,34.2,3.158816596,1.25,2.891890631,0.887524737,46415,0,No Promotion,Dominicks 128 oz,0.03,Middle Income,7680,8.946374826
75,160,0.044925312,0.0415625,0.0434375,0.04015625,0.03421875,0.038669181,0.03765625,0.0334375,0.0346875,0.02671875,0.028984375,0,0.0,35.44,20.77,21.95,41.6,9.867082871,6.4,31.56,49.6,7.192666501,2.230769231,1.375126442,0.703181889,19285,0,No Promotion,Dominicks 128 oz,0.03,Low Income,7040,8.859363449
137,160,0.045063204,0.0415625,0.0434375,0.02796875,0.03421875,0.038215625,0.03765625,0.03234375,0.03,0.02734375,0.028984375,0,0.0,34.61448276,20.96,52.84,11.32,10.96648993,9.3,33.03,86.07,6.02648362,0.705882353,0.772529732,0.333761209,57901,0,No Promotion,Florida's Natural 64 oz,0.04,High Income,4544,8.42156296
115,160,0.045509294,0.0415625,0.04671875,0.037146768,0.03421875,0.038047457,0.03578125,0.03359375,0.02796875,0.0275,0.029609375,0,0.0,36.8,6.03,40.63,4.4,10.94748525,15.13,40.53,64.42,4.837982618,0.952380952,1.717685861,0.350483258,56811,0,No Promotion,Dominicks 128 oz,0.03,High Income,5376,8.589699882
76,160,0.05,0.0415625,0.05,0.04328125,0.03421875,0.036354167,0.03828125,0.03109375,0.03,0.03328125,0.03171875,1,0.0,27.809,14.92,8.77,42.53,10.1406129,14.44,29.64,9.63,3.558380317,0.909090909,1.07563146,0.214416531,25352,1,Coupon Only,Minute Maid 96 oz,0.04,Low Income,1920,7.560080465
45,160,0.0434375,0.0415625,0.0434375,0.03765625,0.03421875,0.036354167,0.03328125,0.03109375,0.02796875,0.02890625,0.0275,1,0.0,25.08,12.89,28.02,8.72,10.74537796,8.37,46.41,34.2,3.158816596,1.25,2.891890631,0.887524737,46415,1,Coupon Only,Florida Gold 64 oz,0.03,Middle Income,1408,7.249925537
76,160,0.05,0.0415625,0.05,0.04328125,0.03421875,0.036354167,0.03828125,0.03109375,0.03,0.03328125,0.03171875,1,0.243191291,34.74797414,14.92,8.77,42.53,10.1406129,14.44,29.64,9.63,3.558380317,0.909090909,1.07563146,0.214416531,25352,1,0,Minute Maid 64 oz,0.03,Low Income,41152,10.62502781
122,160,0.04203125,0.040625,0.0384375,0.0346875,0.03265625,0.034791667,0.02890625,0.03109375,0.02796875,0.02546875,0.02359375,1,0.0,36.6236,6.2,25.59,7.84,10.77505285,12.58,42.59,28.04,2.597516352,0.6,2.752490308,0.238737607,47813,1,Coupon Only,Tropicana Regular 64 oz,0.03,High Income,3200,8.070906089
40,160,0.045303063,0.0415625,0.044375,0.040989822,0.03421875,0.037437132,0.03328125,0.03234375,0.03,0.02203125,0.0271875,0,0.0,24.85666667,18.19,7.21,4.41,10.55025042,12.68,30.61,6.9,1.086386161,0.4,1.28992007,0.444661211,38187,0,No Promotion,Citrus Hill 64 oz,0.03,Middle Income,1536,7.336936914
122,160,0.04203125,0.040625,0.0384375,0.0346875,0.03265625,0.034791667,0.02890625,0.03109375,0.02796875,0.02546875,0.02359375,0,0.0,14.85063492,6.2,25.59,7.84,10.77505285,12.58,42.59,28.04,2.597516352,0.6,2.752490308,0.238737607,47813,0,No Promotion,Tropicana Premium 96 oz,0.04,High Income,18144,9.806095207
134,160,0.046841121,0.0415625,0.05,0.04328125,0.03421875,0.039468483,0.03828125,0.0325,0.03,0.0265625,0.03171875,0,0.0,41.0,9.02,24.79,10.59,10.7225182,15.49,38.81,34.62,6.678129633,1.972222222,3.224540507,0.657090005,45366,0,No Promotion,Dominicks 128 oz,0.03,Middle Income,5760,8.658692754
8,160,0.04515625,0.0415625,0.04140625,0.03734375,0.03421875,0.036354167,0.03109375,0.03109375,0.02796875,0.02796875,0.025390625,0,0.0,23.57,25.24,9.52,3.52,10.59700966,13.17,28.31,5.42,2.636332801,1.5,2.905384316,0.641015947,40015,0,No Promotion,Dominicks 128 oz,0.03,Middle Income,11776,9.373818841
40,160,0.045303063,0.0415625,0.044375,0.040989822,0.03421875,0.037437132,0.03328125,0.03234375,0.03,0.02203125,0.0271875,1,0.0,26.34170732,18.19,7.21,4.41,10.55025042,12.68,30.61,6.9,1.086386161,0.4,1.28992007,0.444661211,38187,1,Coupon Only,Minute Maid 96 oz,0.04,Middle Income,3936,8.277920258
84,160,0.0434375,0.0415625,0.0434375,0.03765625,0.03421875,0.036354167,0.03328125,0.03109375,0.02796875,0.02890625,0.0275,1,0.0,27.82866667,12.21,18.81,2.96,10.76561773,16.16,34.64,49.14,0.966161669,1.684210526,1.582358998,0.618634025,47364,1,Coupon Only,Minute Maid 96 oz,0.04,High Income,5760,8.658692754
75,160,0.044925312,0.0415625,0.0434375,0.04015625,0.03421875,0.038669181,0.03765625,0.0334375,0.0346875,0.02671875,0.028984375,1,0.0,39.59,20.77,21.95,41.6,9.867082871,6.4,31.56,49.6,7.192666501,2.230769231,1.375126442,0.703181889,19285,1,Coupon Only,Florida Gold 64 oz,0.03,Low Income,640,6.461468176
47,160,0.04671875,0.0415625,0.04671875,0.04046875,0.03421875,0.036354167,0.03578125,0.03109375,0.02796875,0.03109375,0.029609375,1,0.0,16.75604938,12.58,14.06,12.07,10.63532646,14.57,39.8,33.57,4.910910687,2.028571429,1.967744964,0.794855358,41578,1,Coupon Only,Tropicana Premium 96 oz,0.04,Middle Income,7776,8.958797346
130,160,0.045259614,0.0415625,0.0434375,0.04015625,0.03421875,0.0382589,0.03765625,0.03390625,0.0346875,0.02734375,0.028984375,1,0.0,39.59,14.51,14.34,98.49,9.966650127,11.11,33.7,8.06,17.85595081,1.636363636,0.951815576,0.094561751,21304,1,Coupon Only,Florida Gold 64 oz,0.03,Low Income,448,6.104793232
8,160,0.04515625,0.0415625,0.04140625,0.03734375,0.03421875,0.036354167,0.03109375,0.03109375,0.02796875,0.02796875,0.025390625,1,0.0,16.76010309,25.24,9.52,3.52,10.59700966,13.17,28.31,5.42,2.636332801,1.5,2.905384316,0.641015947,40015,1,Coupon Only,Tropicana Premium 96 oz,0.04,Middle Income,9312,9.13905917
109,160,0.05328125,0.0415625,0.05,0.04609375,0.03421875,0.036354167,0.04328125,0.03109375,0.04,0.035,0.033359375,1,0.0,47.62,15.11,47.69,6.07,11.23319833,11.42,34.08,87.88,7.481499805,0.714285714,2.416943478,0.394100191,75599,1,Coupon Only,Florida Gold 64 oz,0.04,High Income,768,6.643789733
45,160,0.0434375,0.0415625,0.0434375,0.03765625,0.03421875,0.036354167,0.03328125,0.03109375,0.02796875,0.02890625,0.0275,1,0.0,43.73,12.89,28.02,8.72,10.74537796,8.37,46.41,34.2,3.158816596,1.25,2.891890631,0.887524737,46415,1,Coupon Only,Dominicks 64 oz,0.03,Middle Income,6400,8.764053269
76,160,0.05,0.0415625,0.05,0.04328125,0.03421875,0.036354167,0.03828125,0.03109375,0.03,0.03328125,0.03171875,0,0.0,41.59333333,14.92,8.77,42.53,10.1406129,14.44,29.64,9.63,3.558380317,0.909090909,1.07563146,0.214416531,25352,0,No Promotion,Florida's Natural 64 oz,0.05,Low Income,448,6.104793232
76,160,0.05,0.0415625,0.05,0.04328125,0.03421875,0.036354167,0.03828125,0.03109375,0.03,0.03328125,0.03171875,1,0.0,16.75923077,14.92,8.77,42.53,10.1406129,14.44,29.64,9.63,3.558380317,0.909090909,1.07563146,0.214416531,25352,1,Coupon Only,Tropicana Premium 96 oz,0.04,Low Income,8736,9.075207698
84,160,0.0434375,0.0415625,0.0434375,0.03765625,0.03421875,0.036354167,0.03328125,0.03109375,0.02796875,0.02890625,0.0275,1,0.159416935,35.24768528,12.21,18.81,2.96,10.76561773,16.16,34.64,49.14,0.966161669,1.684210526,1.582358998,0.618634025,47364,1,0,Minute Maid 64 oz,0.03,High Income,59712,10.99728828
107,160,0.05,0.0415625,0.05,0.04328125,0.03421875,0.036354167,0.03828125,0.03109375,0.03,0.03328125,0.03171875,0,0.0,41.99609756,26.19,27.31,2.56,10.82713119,9.43,31.12,53.39,5.821370205,1.19047619,1.994644862,0.300364461,50369,0,No Promotion,Florida's Natural 64 oz,0.05,High Income,1984,7.592870288
107,160,0.05,0.0415625,0.05,0.04328125,0.03421875,0.036354167,0.03828125,0.03109375,0.03,0.03328125,0.03171875,1,0.0,16.76139175,26.19,27.31,2.56,10.82713119,9.43,31.12,53.39,5.821370205,1.19047619,1.994644862,0.300364461,50369,1,Coupon Only,Tropicana Premium 96 oz,0.04,High Income,18624,9.832206351
107,160,0.05,0.0415625,0.05,0.04328125,0.03421875,0.036354167,0.03828125,0.03109375,0.03,0.03328125,0.03171875,1,0.0,42.9356,26.19,27.31,2.56,10.82713119,9.43,31.12,53.39,5.821370205,1.19047619,1.994644862,0.300364461,50369,1,Coupon Only,Tropicana Premium 64 oz,0.05,High Income,11200,9.323669057
116,160,0.0434375,0.0415625,0.0434375,0.03765625,0.03421875,0.036354167,0.03328125,0.03109375,0.02796875,0.02890625,0.0275,1,0.132575296,34.36612557,18.82,25.92,3.31,10.69711335,11.77,35.56,30.82,3.215079635,1.666666667,1.55776418,0.812883335,44228,1,0,Minute Maid 64 oz,0.03,Middle Income,37824,10.5406991
40,160,0.045303063,0.0415625,0.044375,0.040989822,0.03421875,0.037437132,0.03328125,0.03234375,0.03,0.02203125,0.0271875,1,0.152147743,35.70445178,18.19,7.21,4.41,10.55025042,12.68,30.61,6.9,1.086386161,0.4,1.28992007,0.444661211,38187,1,0,Minute Maid 64 oz,0.03,Middle Income,46784,10.75329654
84,160,0.0434375,0.0415625,0.0434375,0.03765625,0.03421875,0.036354167,0.03328125,0.03109375,0.02796875,0.02890625,0.0275,1,0.0,43.73,12.21,18.81,2.96,10.76561773,16.16,34.64,49.14,0.966161669,1.684210526,1.582358998,0.618634025,47364,1,Coupon Only,Dominicks 64 oz,0.03,High Income,6784,8.822322178
84,160,0.0434375,0.0415625,0.0434375,0.03765625,0.03421875,0.036354167,0.03328125,0.03109375,0.02796875,0.02890625,0.0275,1,0.0,25.08,12.21,18.81,2.96,10.76561773,16.16,34.64,49.14,0.966161669,1.684210526,1.582358998,0.618634025,47364,1,Coupon Only,Florida Gold 64 oz,0.03,High Income,1472,7.294377299
75,160,0.044925312,0.0415625,0.0434375,0.04015625,0.03421875,0.038669181,0.03765625,0.0334375,0.0346875,0.02671875,0.028984375,1,0.0,28.372,20.77,21.95,41.6,9.867082871,6.4,31.56,49.6,7.192666501,2.230769231,1.375126442,0.703181889,19285,1,Coupon Only,Minute Maid 96 oz,0.04,Low Income,2880,7.965545573
47,160,0.04671875,0.0415625,0.04671875,0.04046875,0.03421875,0.036354167,0.03578125,0.03109375,0.02796875,0.03109375,0.029609375,0,0.0,38.33733333,12.58,14.06,12.07,10.63532646,14.57,39.8,33.57,4.910910687,2.028571429,1.967744964,0.794855358,41578,0,No Promotion,Florida's Natural 64 oz,0.05,Middle Income,896,6.797940413
75,160,0.044925312,0.0415625,0.0434375,0.04015625,0.03421875,0.038669181,0.03765625,0.0334375,0.0346875,0.02671875,0.028984375,1,0.137458047,33.28111502,20.77,21.95,41.6,9.867082871,6.4,31.56,49.6,7.192666501,2.230769231,1.375126442,0.703181889,19285,1,0,Minute Maid 64 oz,0.03,Low Income,46528,10.74780956
109,160,0.05328125,0.0415625,0.05,0.04609375,0.03421875,0.036354167,0.04328125,0.03109375,0.04,0.035,0.033359375,0,0.0,41.83,15.11,47.69,6.07,11.23319833,11.42,34.08,87.88,7.481499805,0.714285714,2.416943478,0.394100191,75599,0,No Promotion,Dominicks 128 oz,0.03,High Income,5376,8.589699882
109,160,0.05328125,0.0415625,0.05,0.04609375,0.03421875,0.036354167,0.04328125,0.03109375,0.04,0.035,0.033359375,1,0.0,53.53,15.11,47.69,6.07,11.23319833,11.42,34.08,87.88,7.481499805,0.714285714,2.416943478,0.394100191,75599,1,Coupon Only,Dominicks 64 oz,0.04,High Income,4416,8.392989588
47,160,0.04671875,0.0415625,0.04671875,0.04046875,0.03421875,0.036354167,0.03578125,0.03109375,0.02796875,0.03109375,0.029609375,1,0.0,38.83488889,12.58,14.06,12.07,10.63532646,14.57,39.8,33.57,4.910910687,2.028571429,1.967744964,0.794855358,41578,1,Coupon Only,Tropicana Premium 64 oz,0.05,Middle Income,2880,7.965545573
123,160,0.04595261,0.0415625,0.04671875,0.043125,0.03421875,0.038950231,0.04046875,0.0334375,0.03734375,0.02765625,0.031171875,1,0.0,48.08,17.6,15.32,20.48,10.33410045,14.5,31.16,22.87,7.449993976,1.111111111,1.60714281,0.166802611,30764,1,Coupon Only,Tree Fresh 64 oz,0.03,Low Income,1728,7.454719949
75,160,0.044925312,0.0415625,0.0434375,0.04015625,0.03421875,0.038669181,0.03765625,0.0334375,0.0346875,0.02671875,0.028984375,1,0.0,39.12,20.77,21.95,41.6,9.867082871,6.4,31.56,49.6,7.192666501,2.230769231,1.375126442,0.703181889,19285,1,Coupon Only,Dominicks 64 oz,0.03,Low Income,12544,9.436997743
84,160,0.0434375,0.0415625,0.0434375,0.03765625,0.03421875,0.036354167,0.03328125,0.03109375,0.02796875,0.02890625,0.0275,1,0.0,46.93,12.21,18.81,2.96,10.76561773,16.16,34.64,49.14,0.966161669,1.684210526,1.582358998,0.618634025,47364,1,Coupon Only,Tree Fresh 64 oz,0.03,High Income,768,6.643789733
131,160,0.0434375,0.0415625,0.0434375,0.03765625,0.03421875,0.037329411,0.03328125,0.03390625,0.02796875,0.02734375,0.0275,1,0.0,26.29851064,17.07,27.14,7.47,10.79353697,9.01,41.48,45.6,3.159728192,0.625,1.49003586,0.383226786,48705,1,Coupon Only,Minute Maid 96 oz,0.04,High Income,4512,8.414495793
84,160,0.0434375,0.0415625,0.0434375,0.03765625,0.03421875,0.036354167,0.03328125,0.03109375,0.02796875,0.02890625,0.0275,0,0.0,24.75866667,12.21,18.81,2.96,10.76561773,16.16,34.64,49.14,0.966161669,1.684210526,1.582358998,0.618634025,47364,0,No Promotion,Citrus Hill 64 oz,0.03,High Income,960,6.866933285
106,160,0.05328125,0.0415625,0.05,0.04609375,0.03421875,0.036354167,0.04328125,0.03109375,0.04,0.035,0.033359375,0,0.0,41.83,10.99,15.79,19.06,10.50684678,14.66,36.75,10.0,6.250902694,0.904761905,0.991094709,0.103491755,36565,0,No Promotion,Dominicks 128 oz,0.03,Low Income,4096,8.317766167
106,160,0.05328125,0.0415625,0.05,0.04609375,0.03421875,0.036354167,0.04328125,0.03109375,0.04,0.035,0.033359375,1,0.0,53.53,10.99,15.79,19.06,10.50684678,14.66,36.75,10.0,6.250902694,0.904761905,0.991094709,0.103491755,36565,1,Coupon Only,Dominicks 64 oz,0.04,Low Income,2560,7.847762538
40,160,0.045303063,0.0415625,0.044375,0.040989822,0.03421875,0.037437132,0.03328125,0.03234375,0.03,0.02203125,0.0271875,0,0.0,37.258,18.19,7.21,4.41,10.55025042,12.68,30.61,6.9,1.086386161,0.4,1.28992007,0.444661211,38187,0,No Promotion,Florida's Natural 64 oz,0.04,Middle Income,1216,7.103322063
122,160,0.04203125,0.040625,0.0384375,0.0346875,0.03265625,0.034791667,0.02890625,0.03109375,0.02796875,0.02546875,0.02359375,0,0.0,32.73876712,6.2,25.59,7.84,10.77505285,12.58,42.59,28.04,2.597516352,0.6,2.752490308,0.238737607,47813,0,No Promotion,Tropicana Premium 64 oz,0.04,High Income,9344,9.142489705
123,160,0.04595261,0.0415625,0.04671875,0.043125,0.03421875,0.038950231,0.04046875,0.0334375,0.03734375,0.02765625,0.031171875,1,0.0,41.18,17.6,15.32,20.48,10.33410045,14.5,31.16,22.87,7.449993976,1.111111111,1.60714281,0.166802611,30764,1,Coupon Only,Dominicks 64 oz,0.03,Low Income,6400,8.764053269
47,160,0.04671875,0.0415625,0.04671875,0.04046875,0.03421875,0.036354167,0.03578125,0.03109375,0.02796875,0.03109375,0.029609375,1,0.181465839,34.00970534,12.58,14.06,12.07,10.63532646,14.57,39.8,33.57,4.910910687,2.028571429,1.967744964,0.794855358,41578,1,0,Minute Maid 64 oz,0.03,Middle Income,30912,10.33889974
110,160,0.04671875,0.0415625,0.04671875,0.04046875,0.03421875,0.036354167,0.03578125,0.03109375,0.02796875,0.03109375,0.029609375,1,0.0,39.00145455,11.5,16.76,15.29,10.52085999,16.2,40.43,23.27,8.458996675,0.954545455,2.335458124,0.321927182,37081,1,Coupon Only,Tropicana Premium 64 oz,0.05,Low Income,3520,8.166216269
8,160,0.04515625,0.0415625,0.04140625,0.03734375,0.03421875,0.036354167,0.03109375,0.03109375,0.02796875,0.02796875,0.025390625,1,0.0,36.77,25.24,9.52,3.52,10.59700966,13.17,28.31,5.42,2.636332801,1.5,2.905384316,0.641015947,40015,1,Coupon Only,Tropicana Premium 64 oz,0.05,Middle Income,6400,8.764053269
75,160,0.044925312,0.0415625,0.0434375,0.04015625,0.03421875,0.038669181,0.03765625,0.0334375,0.0346875,0.02671875,0.028984375,1,0.0,43.97,20.77,21.95,41.6,9.867082871,6.4,31.56,49.6,7.192666501,2.230769231,1.375126442,0.703181889,19285,1,Coupon Only,Tree Fresh 64 oz,0.03,Low Income,3008,8.009030685
75,160,0.044925312,0.0415625,0.0434375,0.04015625,0.03421875,0.038669181,0.03765625,0.0334375,0.0346875,0.02671875,0.028984375,0,0.0,33.44875,20.77,21.95,41.6,9.867082871,6.4,31.56,49.6,7.192666501,2.230769231,1.375126442,0.703181889,19285,0,No Promotion,Citrus Hill 64 oz,0.04,Low Income,1024,6.931471806
123,160,0.04595261,0.0415625,0.04671875,0.043125,0.03421875,0.038950231,0.04046875,0.0334375,0.03734375,0.02765625,0.031171875,1,0.0,43.89,17.6,15.32,20.48,10.33410045,14.5,31.16,22.87,7.449993976,1.111111111,1.60714281,0.166802611,30764,1,Coupon Only,Florida Gold 64 oz,0.04,Low Income,384,5.950642553
40,160,0.045303063,0.0415625,0.044375,0.040989822,0.03421875,0.037437132,0.03328125,0.03234375,0.03,0.02203125,0.0271875,1,0.0,46.3596,18.19,7.21,4.41,10.55025042,12.68,30.61,6.9,1.086386161,0.4,1.28992007,0.444661211,38187,1,Coupon Only,Tropicana Regular 64 oz,0.04,Middle Income,3200,8.070906089
84,160,0.0434375,0.0415625,0.0434375,0.03765625,0.03421875,0.036354167,0.03328125,0.03109375,0.02796875,0.02890625,0.0275,0,0.0,29.43,12.21,18.81,2.96,10.76561773,16.16,34.64,49.14,0.966161669,1.684210526,1.582358998,0.618634025,47364,0,No Promotion,Dominicks 128 oz,0.03,High Income,4096,8.317766167
40,160,0.045303063,0.0415625,0.044375,0.040989822,0.03421875,0.037437132,0.03328125,0.03234375,0.03,0.02203125,0.0271875,1,0.0,37.71170213,18.19,7.21,4.41,10.55025042,12.68,30.61,6.9,1.086386161,0.4,1.28992007,0.444661211,38187,1,Coupon Only,Tropicana Premium 64 oz,0.05,Middle Income,3008,8.009030685
9,160,0.05,0.0415625,0.05,0.04328125,0.03421875,0.036354167,0.03828125,0.03109375,0.03,0.03328125,0.03171875,1,0.0,42.88512195,26.91,22.22,3.26,10.78715178,9.68,35.9,50.57,1.103278736,0.666666667,1.820474337,0.441268272,48395,1,Coupon Only,Tropicana Premium 64 oz,0.05,High Income,5248,8.565602331
106,160,0.05328125,0.0415625,0.05,0.04609375,0.03421875,0.036354167,0.04328125,0.03109375,0.04,0.035,0.033359375,1,0.0,47.62,10.99,15.79,19.06,10.50684678,14.66,36.75,10.0,6.250902694,0.904761905,0.991094709,0.103491755,36565,1,Coupon Only,Florida Gold 64 oz,0.04,Low Income,192,5.257495372
40,160,0.045303063,0.0415625,0.044375,0.040989822,0.03421875,0.037437132,0.03328125,0.03234375,0.03,0.02203125,0.0271875,1,0.0,16.77016949,18.19,7.21,4.41,10.55025042,12.68,30.61,6.9,1.086386161,0.4,1.28992007,0.444661211,38187,1,Coupon Only,Tropicana Premium 96 oz,0.04,Middle Income,5664,8.641885635
74,160,0.0434375,0.0415625,0.0434375,0.03765625,0.03421875,0.036354167,0.03328125,0.03109375,0.02796875,0.02890625,0.0275,0,0.0,29.43,30.74,7.12,4.15,10.48001664,9.02,29.78,15.62,7.05964577,0.666666667,2.533639879,0.394653498,35597,0,No Promotion,Dominicks 128 oz,0.03,Low Income,4608,8.435549202
123,160,0.04595261,0.0415625,0.04671875,0.043125,0.03421875,0.038950231,0.04046875,0.0334375,0.03734375,0.02765625,0.031171875,0,0.0,39.97,17.6,15.32,20.48,10.33410045,14.5,31.16,22.87,7.449993976,1.111111111,1.60714281,0.166802611,30764,0,No Promotion,Dominicks 128 oz,0.03,Low Income,6912,8.841014311
74,160,0.0434375,0.0415625,0.0434375,0.03765625,0.03421875,0.036354167,0.03328125,0.03109375,0.02796875,0.02890625,0.0275,1,0.0,43.73,30.74,7.12,4.15,10.48001664,9.02,29.78,15.62,7.05964577,0.666666667,2.533639879,0.394653498,35597,1,Coupon Only,Dominicks 64 oz,0.03,Low Income,14656,9.592605087
5,160,0.0434375,0.0415625,0.0434375,0.03765625,0.03421875,0.036354167,0.03328125,0.03109375,0.02796875,0.02890625,0.0275,0,0.0,29.43,11.74,32.12,5.39,10.92237097,10.31,41.06,53.59,3.801997814,0.681818182,1.600573425,0.736306837,55402,0,No Promotion,Dominicks 128 oz,0.03,High Income,6912,8.841014311
110,160,0.04671875,0.0415625,0.04671875,0.04046875,0.03421875,0.036354167,0.03578125,0.03109375,0.02796875,0.03109375,0.029609375,1,0.0,16.75767677,11.5,16.76,15.29,10.52085999,16.2,40.43,23.27,8.458996675,0.954545455,2.335458124,0.321927182,37081,1,Coupon Only,Tropicana Premium 96 oz,0.04,Low Income,9504,9.159468042
115,160,0.045509294,0.0415625,0.04671875,0.037146768,0.03421875,0.038047457,0.03578125,0.03359375,0.02796875,0.0275,0.029609375,1,0.0,40.85,6.03,40.63,4.4,10.94748525,15.13,40.53,64.42,4.837982618,0.952380952,1.717685861,0.350483258,56811,1,Coupon Only,Dominicks 64 oz,0.03,High Income,3584,8.184234774
75,160,0.044925312,0.0415625,0.0434375,0.04015625,0.03421875,0.038669181,0.03765625,0.0334375,0.0346875,0.02671875,0.028984375,1,0.0,45.32354167,20.77,21.95,41.6,9.867082871,6.4,31.56,49.6,7.192666501,2.230769231,1.375126442,0.703181889,19285,1,Coupon Only,Tropicana Regular 64 oz,0.04,Low Income,3072,8.030084094
47,160,0.04671875,0.0415625,0.04671875,0.04046875,0.03421875,0.036354167,0.03578125,0.03109375,0.02796875,0.03109375,0.029609375,1,0.0,44.965,12.58,14.06,12.07,10.63532646,14.57,39.8,33.57,4.910910687,2.028571429,1.967744964,0.794855358,41578,1,Coupon Only,Tropicana Regular 64 oz,0.04,Middle Income,2176,7.685243608
75,160,0.044925312,0.0415625,0.0434375,0.04015625,0.03421875,0.038669181,0.03765625,0.0334375,0.0346875,0.02671875,0.028984375,0,0.0,33.35166667,20.77,21.95,41.6,9.867082871,6.4,31.56,49.6,7.192666501,2.230769231,1.375126442,0.703181889,19285,0,No Promotion,Florida's Natural 64 oz,0.04,Low Income,1408,7.249925537
131,160,0.0434375,0.0415625,0.0434375,0.03765625,0.03421875,0.037329411,0.03328125,0.03390625,0.02796875,0.02734375,0.0275,0,0.0,24.74,17.07,27.14,7.47,10.79353697,9.01,41.48,45.6,3.159728192,0.625,1.49003586,0.383226786,48705,0,No Promotion,Citrus Hill 64 oz,0.03,High Income,256,5.545177445
121,160,0.045250364,0.0415625,0.04671875,0.04046875,0.03421875,0.038072012,0.03578125,0.0328125,0.02796875,0.02859375,0.029609375,0,0.0,36.8,16.36,35.06,3.92,10.94992897,9.17,38.23,61.09,3.751225161,1.090909091,2.069345766,0.559533568,56950,0,No Promotion,Dominicks 128 oz,0.03,High Income,8320,9.026417534
33,160,0.047377387,0.0415625,0.05,0.037928352,0.03421875,0.038451413,0.04328125,0.03203125,0.04,0.0265625,0.033359375,1,0.0,38.76,13.42,41.97,13.01,10.34592726,1.35,47.23,86.26,3.129556199,2.416666667,0.867215261,0.752824617,31130,1,Coupon Only,Dominicks 64 oz,0.03,Low Income,6976,8.850230966
88,160,0.04671875,0.0415625,0.04671875,0.04046875,0.03421875,0.036354167,0.03578125,0.03109375,0.02796875,0.03109375,0.029609375,1,0.0,16.75960784,16.04,15.16,14.29,10.54980515,13.52,40.19,18.96,4.981954638,1.6,2.087538672,0.489796498,38170,1,Coupon Only,Tropicana Premium 96 oz,0.04,Middle Income,4896,8.496173824
106,160,0.05328125,0.0415625,0.05,0.04609375,0.03421875,0.036354167,0.04328125,0.03109375,0.04,0.035,0.033359375,1,0.0,46.93,10.99,15.79,19.06,10.50684678,14.66,36.75,10.0,6.250902694,0.904761905,0.991094709,0.103491755,36565,1,Coupon Only,Tree Fresh 64 oz,0.03,Low Income,1024,6.931471806
9,160,0.05,0.0415625,0.05,0.04328125,0.03421875,0.036354167,0.03828125,0.03109375,0.03,0.03328125,0.03171875,1,0.0,16.75698113,26.91,22.22,3.26,10.78715178,9.68,35.9,50.57,1.103278736,0.666666667,1.820474337,0.441268272,48395,1,Coupon Only,Tropicana Premium 96 oz,0.04,High Income,15264,9.633252394
88,160,0.04671875,0.0415625,0.04671875,0.04046875,0.03421875,0.036354167,0.03578125,0.03109375,0.02796875,0.03109375,0.029609375,1,0.0,39.02605263,16.04,15.16,14.29,10.54980515,13.52,40.19,18.96,4.981954638,1.6,2.087538672,0.489796498,38170,1,Coupon Only,Tropicana Premium 64 oz,0.05,Middle Income,2432,7.796469243
74,160,0.0434375,0.0415625,0.0434375,0.03765625,0.03421875,0.036354167,0.03328125,0.03109375,0.02796875,0.02890625,0.0275,0,0.0,24.70705882,30.74,7.12,4.15,10.48001664,9.02,29.78,15.62,7.05964577,0.666666667,2.533639879,0.394653498,35597,0,No Promotion,Citrus Hill 64 oz,0.03,Low Income,2176,7.685243608
74,160,0.0434375,0.0415625,0.0434375,0.03765625,0.03421875,0.036354167,0.03328125,0.03109375,0.02796875,0.02890625,0.0275,1,0.0,27.94666667,30.74,7.12,4.15,10.48001664,9.02,29.78,15.62,7.05964577,0.666666667,2.533639879,0.394653498,35597,1,Coupon Only,Minute Maid 96 oz,0.04,Low Income,3168,8.060855753
47,160,0.04671875,0.0415625,0.04671875,0.04046875,0.03421875,0.036354167,0.03578125,0.03109375,0.02796875,0.03109375,0.029609375,1,0.0,46.93,12.58,14.06,12.07,10.63532646,14.57,39.8,33.57,4.910910687,2.028571429,1.967744964,0.794855358,41578,1,Coupon Only,Tree Fresh 64 oz,0.03,Middle Income,1536,7.336936914
75,160,0.044925312,0.0415625,0.0434375,0.04015625,0.03421875,0.038669181,0.03765625,0.0334375,0.0346875,0.02671875,0.028984375,1,0.0,16.77488189,20.77,21.95,41.6,9.867082871,6.4,31.56,49.6,7.192666501,2.230769231,1.375126442,0.703181889,19285,1,Coupon Only,Tropicana Premium 96 oz,0.04,Low Income,12192,9.408535278
